datetime,date,hour,day_of_week,is_weekend,is_holiday,season,temperature,humidity,load
2023-05-15 05:00:00,2023-05-15,5,0,False,False,spring,16.1,69.0,1257.86
2023-05-15 06:00:00,2023-05-15,6,0,False,False,spring,15.0,77.0,1206.21
2023-05-15 07:00:00,2023-05-15,7,0,False,False,spring,16.9,68.0,1667.15
2023-05-15 08:00:00,2023-05-15,8,0,False,False,spring,17.0,53.0,1484.34
2023-05-15 09:00:00,2023-05-15,9,0,False,False,spring,18.8,67.0,1594.52
2023-05-15 10:00:00,2023-05-15,10,0,False,False,spring,12.4,69.0,1576.73
2023-05-15 11:00:00,2023-05-15,11,0,False,False,spring,16.2,62.0,1567.1
2023-05-15 12:00:00,2023-05-15,12,0,False,False,spring,17.8,58.0,1601.87
2023-05-15 13:00:00,2023-05-15,13,0,False,False,spring,20.4,69.0,1497.44
2023-05-15 14:00:00,2023-05-15,14,0,False,False,spring,23.5,41.0,1599.55
2023-05-15 15:00:00,2023-05-15,15,0,False,False,spring,19.4,68.0,1542.89
2023-05-15 16:00:00,2023-05-15,16,0,False,False,spring,23.1,55.0,1385.53
2023-05-15 17:00:00,2023-05-15,17,0,False,False,spring,25.6,41.0,1893.07
2023-05-15 18:00:00,2023-05-15,18,0,False,False,spring,26.2,55.0,1802.97
2023-05-15 19:00:00,2023-05-15,19,0,False,False,spring,24.0,62.0,1888.83
2023-05-15 20:00:00,2023-05-15,20,0,False,False,spring,27.3,46.0,1921.04
2023-05-15 21:00:00,2023-05-15,21,0,False,False,spring,23.9,53.0,1873.34
2023-05-15 22:00:00,2023-05-15,22,0,False,False,spring,21.7,46.0,1458.64
2023-05-15 23:00:00,2023-05-15,23,0,False,False,spring,28.2,56.0,1332.99
2023-05-16 00:00:00,2023-05-16,0,1,False,False,spring,24.0,41.0,1239.15
2023-05-16 01:00:00,2023-05-16,1,1,False,False,spring,22.3,41.0,1139.25
2023-05-16 02:00:00,2023-05-16,2,1,False,False,spring,21.4,58.0,1261.84
2023-05-16 03:00:00,2023-05-16,3,1,False,False,spring,21.0,68.0,1119.41
2023-05-16 04:00:00,2023-05-16,4,1,False,False,spring,21.2,44.0,1220.92
2023-05-16 05:00:00,2023-05-16,5,1,False,False,spring,15.3,55.0,1204.77
2023-05-16 06:00:00,2023-05-16,6,1,False,False,spring,17.4,61.0,1201.65
2023-05-16 07:00:00,2023-05-16,7,1,False,False,spring,14.3,63.0,1675.03
2023-05-16 08:00:00,2023-05-16,8,1,False,False,spring,13.6,52.0,1634.73
2023-05-16 09:00:00,2023-05-16,9,1,False,False,spring,15.9,67.0,1665.63
2023-05-16 10:00:00,2023-05-16,10,1,False,False,spring,14.1,60.0,1632.08
2023-05-16 11:00:00,2023-05-16,11,1,False,False,spring,17.7,66.0,1409.0
2023-05-16 12:00:00,2023-05-16,12,1,False,False,spring,20.0,46.0,1432.6
2023-05-16 13:00:00,2023-05-16,13,1,False,False,spring,16.4,65.0,1446.18
2023-05-16 14:00:00,2023-05-16,14,1,False,False,spring,21.3,56.0,1548.52
2023-05-16 15:00:00,2023-05-16,15,1,False,False,spring,19.6,54.0,1636.8
2023-05-16 16:00:00,2023-05-16,16,1,False,False,spring,22.2,55.0,1481.41
2023-05-16 17:00:00,2023-05-16,17,1,False,False,spring,23.2,58.0,1731.15
2023-05-16 18:00:00,2023-05-16,18,1,False,False,spring,23.1,60.0,1713.74
2023-05-16 19:00:00,2023-05-16,19,1,False,False,spring,23.3,61.0,1688.31
2023-05-16 20:00:00,2023-05-16,20,1,False,False,spring,24.0,44.0,1889.88
2023-05-16 21:00:00,2023-05-16,21,1,False,False,spring,26.5,56.0,1742.87
2023-05-16 22:00:00,2023-05-16,22,1,False,False,spring,25.6,47.0,1430.91
2023-05-16 23:00:00,2023-05-16,23,1,False,False,spring,26.0,49.0,1485.65
2023-05-17 00:00:00,2023-05-17,0,2,False,False,spring,24.7,68.0,1136.44
2023-05-17 01:00:00,2023-05-17,1,2,False,False,spring,19.2,47.0,1183.79
2023-05-17 02:00:00,2023-05-17,2,2,False,False,spring,24.6,55.0,1184.74
2023-05-17 03:00:00,2023-05-17,3,2,False,False,spring,20.1,59.0,1277.83
2023-05-17 04:00:00,2023-05-17,4,2,False,False,spring,17.1,69.0,1235.71
2023-05-17 05:00:00,2023-05-17,5,2,False,False,spring,14.9,59.0,1327.3
2023-05-17 06:00:00,2023-05-17,6,2,False,False,spring,17.0,57.0,1226.77
2023-05-17 07:00:00,2023-05-17,7,2,False,False,spring,16.5,67.0,1603.75
2023-05-17 08:00:00,2023-05-17,8,2,False,False,spring,12.8,61.0,1754.35
2023-05-17 09:00:00,2023-05-17,9,2,False,False,spring,15.7,64.0,1696.84
2023-05-17 10:00:00,2023-05-17,10,2,False,False,spring,18.7,58.0,1482.43
2023-05-17 11:00:00,2023-05-17,11,2,False,False,spring,15.9,49.0,1433.87
2023-05-17 12:00:00,2023-05-17,12,2,False,False,spring,15.8,63.0,1576.4
2023-05-17 13:00:00,2023-05-17,13,2,False,False,spring,22.1,69.0,1464.29
2023-05-17 14:00:00,2023-05-17,14,2,False,False,spring,22.4,65.0,1268.77
2023-05-17 15:00:00,2023-05-17,15,2,False,False,spring,19.0,74.0,1413.26
2023-05-17 16:00:00,2023-05-17,16,2,False,False,spring,21.6,59.0,1526.44
2023-05-17 17:00:00,2023-05-17,17,2,False,False,spring,21.9,58.0,1664.93
2023-05-17 18:00:00,2023-05-17,18,2,False,False,spring,23.5,43.0,1707.59
2023-05-17 19:00:00,2023-05-17,19,2,False,False,spring,27.4,56.0,1929.27
2023-05-17 20:00:00,2023-05-17,20,2,False,False,spring,22.5,47.0,1903.53
2023-05-17 21:00:00,2023-05-17,21,2,False,False,spring,26.9,67.0,1902.99
2023-05-17 22:00:00,2023-05-17,22,2,False,False,spring,24.6,55.0,1264.48
2023-05-17 23:00:00,2023-05-17,23,2,False,False,spring,25.9,62.0,1336.46
2023-05-18 00:00:00,2023-05-18,0,3,False,False,spring,25.8,44.0,1452.72
2023-05-18 01:00:00,2023-05-18,1,3,False,False,spring,21.9,69.0,1231.37
2023-05-18 02:00:00,2023-05-18,2,3,False,False,spring,18.7,71.0,1199.72
2023-05-18 03:00:00,2023-05-18,3,3,False,False,spring,20.9,66.0,1306.9
2023-05-18 04:00:00,2023-05-18,4,3,False,False,spring,22.1,58.0,1229.67
2023-05-18 05:00:00,2023-05-18,5,3,False,False,spring,18.9,69.0,1192.78
2023-05-18 06:00:00,2023-05-18,6,3,False,False,spring,13.3,62.0,1277.04
2023-05-18 07:00:00,2023-05-18,7,3,False,False,spring,17.7,66.0,1608.41
2023-05-18 08:00:00,2023-05-18,8,3,False,False,spring,16.1,66.0,1557.12
2023-05-18 09:00:00,2023-05-18,9,3,False,False,spring,15.2,65.0,1590.14
2023-05-18 10:00:00,2023-05-18,10,3,False,False,spring,14.2,69.0,1593.0
2023-05-18 11:00:00,2023-05-18,11,3,False,False,spring,15.5,67.0,1566.64
2023-05-18 12:00:00,2023-05-18,12,3,False,False,spring,16.5,62.0,1497.39
2023-05-18 13:00:00,2023-05-18,13,3,False,False,spring,24.1,56.0,1606.09
2023-05-18 14:00:00,2023-05-18,14,3,False,False,spring,18.2,62.0,1459.24
2023-05-18 15:00:00,2023-05-18,15,3,False,False,spring,20.0,58.0,1507.82
2023-05-18 16:00:00,2023-05-18,16,3,False,False,spring,26.5,72.0,1688.69
2023-05-18 17:00:00,2023-05-18,17,3,False,False,spring,27.5,60.0,2001.53
2023-05-18 18:00:00,2023-05-18,18,3,False,False,spring,27.0,57.0,1910.86
2023-05-18 19:00:00,2023-05-18,19,3,False,False,spring,24.5,55.0,1947.71
2023-05-18 20:00:00,2023-05-18,20,3,False,False,spring,24.8,67.0,1628.48
2023-05-18 21:00:00,2023-05-18,21,3,False,False,spring,23.1,60.0,1759.38
2023-05-18 22:00:00,2023-05-18,22,3,False,False,spring,25.6,69.0,1314.93
2023-05-18 23:00:00,2023-05-18,23,3,False,False,spring,24.9,51.0,1486.83
2023-05-19 00:00:00,2023-05-19,0,4,False,False,spring,25.5,47.0,1256.13
2023-05-19 01:00:00,2023-05-19,1,4,False,False,spring,18.2,58.0,1125.47
2023-05-19 02:00:00,2023-05-19,2,4,False,False,spring,20.9,55.0,1282.11
2023-05-19 03:00:00,2023-05-19,3,4,False,False,spring,20.7,71.0,1213.88
2023-05-19 04:00:00,2023-05-19,4,4,False,False,spring,15.6,60.0,1209.61
2023-05-19 05:00:00,2023-05-19,5,4,False,False,spring,18.3,64.0,1153.42
2023-05-19 06:00:00,2023-05-19,6,4,False,False,spring,19.4,62.0,1223.89
2023-05-19 07:00:00,2023-05-19,7,4,False,False,spring,15.6,51.0,1622.64
2023-05-19 08:00:00,2023-05-19,8,4,False,False,spring,14.8,66.0,1761.13
2023-05-19 09:00:00,2023-05-19,9,4,False,False,spring,16.0,74.0,1649.63
2023-05-19 10:00:00,2023-05-19,10,4,False,False,spring,17.4,70.0,1575.24
2023-05-19 11:00:00,2023-05-19,11,4,False,False,spring,17.4,62.0,1591.4
2023-05-19 12:00:00,2023-05-19,12,4,False,False,spring,22.0,58.0,1579.4
2023-05-19 13:00:00,2023-05-19,13,4,False,False,spring,19.3,65.0,1524.95
2023-05-19 14:00:00,2023-05-19,14,4,False,False,spring,22.2,51.0,1655.53
2023-05-19 15:00:00,2023-05-19,15,4,False,False,spring,20.0,70.0,1561.91
2023-05-19 16:00:00,2023-05-19,16,4,False,False,spring,21.8,64.0,1496.07
2023-05-19 17:00:00,2023-05-19,17,4,False,False,spring,28.4,52.0,1880.46
2023-05-19 18:00:00,2023-05-19,18,4,False,False,spring,28.1,55.0,1698.52
2023-05-19 19:00:00,2023-05-19,19,4,False,False,spring,25.1,56.0,1894.49
2023-05-19 20:00:00,2023-05-19,20,4,False,False,spring,27.6,50.0,2003.33
2023-05-19 21:00:00,2023-05-19,21,4,False,False,spring,24.3,56.0,1799.66
2023-05-19 22:00:00,2023-05-19,22,4,False,False,spring,25.6,52.0,1480.11
2023-05-19 23:00:00,2023-05-19,23,4,False,False,spring,23.9,54.0,1384.01
2023-05-20 00:00:00,2023-05-20,0,5,True,True,spring,26.8,60.0,945.37
2023-05-20 01:00:00,2023-05-20,1,5,True,True,spring,23.3,55.0,979.62
2023-05-20 02:00:00,2023-05-20,2,5,True,True,spring,19.1,58.0,941.84
2023-05-20 03:00:00,2023-05-20,3,5,True,True,spring,21.3,69.0,913.38
2023-05-20 04:00:00,2023-05-20,4,5,True,True,spring,19.6,52.0,1036.12
2023-05-20 05:00:00,2023-05-20,5,5,True,True,spring,16.8,63.0,997.47
2023-05-20 06:00:00,2023-05-20,6,5,True,True,spring,19.0,60.0,923.76
2023-05-20 07:00:00,2023-05-20,7,5,True,True,spring,14.1,61.0,1297.99
2023-05-20 08:00:00,2023-05-20,8,5,True,True,spring,15.5,68.0,1275.89
2023-05-20 09:00:00,2023-05-20,9,5,True,True,spring,15.0,61.0,1307.5
2023-05-20 10:00:00,2023-05-20,10,5,True,True,spring,13.1,73.0,1224.2
2023-05-20 11:00:00,2023-05-20,11,5,True,True,spring,16.7,61.0,1145.48
2023-05-20 12:00:00,2023-05-20,12,5,True,True,spring,20.4,71.0,1228.32
2023-05-20 13:00:00,2023-05-20,13,5,True,True,spring,17.6,58.0,1172.73
2023-05-20 14:00:00,2023-05-20,14,5,True,True,spring,20.0,57.0,1205.37
2023-05-20 15:00:00,2023-05-20,15,5,True,True,spring,21.5,65.0,1123.27
2023-05-20 16:00:00,2023-05-20,16,5,True,True,spring,23.8,65.0,1213.69
2023-05-20 17:00:00,2023-05-20,17,5,True,True,spring,22.9,49.0,1407.67
2023-05-20 18:00:00,2023-05-20,18,5,True,True,spring,19.8,54.0,1450.69
2023-05-20 19:00:00,2023-05-20,19,5,True,True,spring,22.6,77.0,1449.94
2023-05-20 20:00:00,2023-05-20,20,5,True,True,spring,26.8,48.0,1455.93
2023-05-20 21:00:00,2023-05-20,21,5,True,True,spring,23.2,50.0,1371.82
2023-05-20 22:00:00,2023-05-20,22,5,True,True,spring,28.6,47.0,1160.14
2023-05-20 23:00:00,2023-05-20,23,5,True,True,spring,27.2,57.0,987.45
2023-05-21 00:00:00,2023-05-21,0,6,True,True,spring,27.3,56.0,1086.91
2023-05-21 01:00:00,2023-05-21,1,6,True,True,spring,22.3,58.0,967.04
2023-05-21 02:00:00,2023-05-21,2,6,True,True,spring,19.8,52.0,881.54
2023-05-21 03:00:00,2023-05-21,3,6,True,True,spring,20.4,50.0,899.52
2023-05-21 04:00:00,2023-05-21,4,6,True,True,spring,18.0,68.0,996.36
2023-05-21 05:00:00,2023-05-21,5,6,True,True,spring,19.2,57.0,1006.26
2023-05-21 06:00:00,2023-05-21,6,6,True,True,spring,18.9,59.0,948.61
2023-05-21 07:00:00,2023-05-21,7,6,True,True,spring,17.1,46.0,1310.52
2023-05-21 08:00:00,2023-05-21,8,6,True,True,spring,16.8,62.0,1385.67
2023-05-21 09:00:00,2023-05-21,9,6,True,True,spring,15.5,52.0,1363.85
2023-05-21 10:00:00,2023-05-21,10,6,True,True,spring,16.5,64.0,1260.61
2023-05-21 11:00:00,2023-05-21,11,6,True,True,spring,15.3,58.0,1279.41
2023-05-21 12:00:00,2023-05-21,12,6,True,True,spring,17.2,58.0,1144.09
2023-05-21 13:00:00,2023-05-21,13,6,True,True,spring,20.4,74.0,1239.14
2023-05-21 14:00:00,2023-05-21,14,6,True,True,spring,20.7,54.0,1120.48
2023-05-21 15:00:00,2023-05-21,15,6,True,True,spring,20.3,68.0,1172.36
2023-05-21 16:00:00,2023-05-21,16,6,True,True,spring,22.3,48.0,1130.92
2023-05-21 17:00:00,2023-05-21,17,6,True,True,spring,24.7,49.0,1509.7
2023-05-21 18:00:00,2023-05-21,18,6,True,True,spring,22.7,60.0,1402.86
2023-05-21 19:00:00,2023-05-21,19,6,True,True,spring,28.7,42.0,1565.66
2023-05-21 20:00:00,2023-05-21,20,6,True,True,spring,26.4,53.0,1557.48
2023-05-21 21:00:00,2023-05-21,21,6,True,True,spring,25.3,69.0,1479.95
2023-05-21 22:00:00,2023-05-21,22,6,True,True,spring,23.8,45.0,1166.22
2023-05-21 23:00:00,2023-05-21,23,6,True,True,spring,20.2,65.0,1064.69
2023-05-22 00:00:00,2023-05-22,0,0,False,False,spring,22.4,46.0,1175.27
2023-05-22 01:00:00,2023-05-22,1,0,False,False,spring,20.5,62.0,1280.93
2023-05-22 02:00:00,2023-05-22,2,0,False,False,spring,21.7,50.0,1211.96
2023-05-22 03:00:00,2023-05-22,3,0,False,False,spring,19.2,50.0,1194.72
2023-05-22 04:00:00,2023-05-22,4,0,False,False,spring,18.2,64.0,1208.49
2023-05-22 05:00:00,2023-05-22,5,0,False,False,spring,18.4,64.0,1075.98
2023-05-22 06:00:00,2023-05-22,6,0,False,False,spring,16.9,76.0,1203.86
2023-05-22 07:00:00,2023-05-22,7,0,False,False,spring,18.2,65.0,1625.74
2023-05-22 08:00:00,2023-05-22,8,0,False,False,spring,15.2,61.0,1638.01
2023-05-22 09:00:00,2023-05-22,9,0,False,False,spring,16.4,57.0,1753.31
2023-05-22 10:00:00,2023-05-22,10,0,False,False,spring,15.2,54.0,1535.73
2023-05-22 11:00:00,2023-05-22,11,0,False,False,spring,14.9,65.0,1571.91
2023-05-22 12:00:00,2023-05-22,12,0,False,False,spring,18.9,60.0,1475.73
2023-05-22 13:00:00,2023-05-22,13,0,False,False,spring,21.0,67.0,1456.85
2023-05-22 14:00:00,2023-05-22,14,0,False,False,spring,17.2,73.0,1533.39
2023-05-22 15:00:00,2023-05-22,15,0,False,False,spring,18.1,65.0,1462.09
2023-05-22 16:00:00,2023-05-22,16,0,False,False,spring,21.2,71.0,1618.61
2023-05-22 17:00:00,2023-05-22,17,0,False,False,spring,24.6,59.0,1599.59
2023-05-22 18:00:00,2023-05-22,18,0,False,False,spring,22.0,63.0,1708.68
2023-05-22 19:00:00,2023-05-22,19,0,False,False,spring,23.8,47.0,1755.03
2023-05-22 20:00:00,2023-05-22,20,0,False,False,spring,24.4,55.0,1622.27
2023-05-22 21:00:00,2023-05-22,21,0,False,False,spring,22.2,60.0,1946.49
2023-05-22 22:00:00,2023-05-22,22,0,False,False,spring,25.2,67.0,1457.96
2023-05-22 23:00:00,2023-05-22,23,0,False,False,spring,22.5,47.0,1414.29
2023-05-23 00:00:00,2023-05-23,0,1,False,False,spring,21.3,65.0,1164.83
2023-05-23 01:00:00,2023-05-23,1,1,False,False,spring,18.7,71.0,1188.92
2023-05-23 02:00:00,2023-05-23,2,1,False,False,spring,19.2,52.0,1277.62
2023-05-23 03:00:00,2023-05-23,3,1,False,False,spring,20.3,65.0,1236.94
2023-05-23 04:00:00,2023-05-23,4,1,False,False,spring,17.3,79.0,1134.4
2023-05-23 05:00:00,2023-05-23,5,1,False,False,spring,16.4,51.0,1333.3
2023-05-23 06:00:00,2023-05-23,6,1,False,False,spring,14.7,74.0,1268.46
2023-05-23 07:00:00,2023-05-23,7,1,False,False,spring,14.7,72.0,1676.13
2023-05-23 08:00:00,2023-05-23,8,1,False,False,spring,13.9,64.0,1750.94
2023-05-23 09:00:00,2023-05-23,9,1,False,False,spring,15.7,64.0,1701.56
2023-05-23 10:00:00,2023-05-23,10,1,False,False,spring,15.4,75.0,1488.88
2023-05-23 11:00:00,2023-05-23,11,1,False,False,spring,15.9,68.0,1600.43
2023-05-23 12:00:00,2023-05-23,12,1,False,False,spring,19.2,52.0,1440.05
2023-05-23 13:00:00,2023-05-23,13,1,False,False,spring,20.7,69.0,1488.02
2023-05-23 14:00:00,2023-05-23,14,1,False,False,spring,21.7,57.0,1449.01
2023-05-23 15:00:00,2023-05-23,15,1,False,False,spring,23.7,62.0,1549.5
2023-05-23 16:00:00,2023-05-23,16,1,False,False,spring,24.5,55.0,1409.54
2023-05-23 17:00:00,2023-05-23,17,1,False,False,spring,26.7,63.0,1812.09
2023-05-23 18:00:00,2023-05-23,18,1,False,False,spring,27.0,46.0,1712.35
2023-05-23 19:00:00,2023-05-23,19,1,False,False,spring,26.0,54.0,1928.69
2023-05-23 20:00:00,2023-05-23,20,1,False,False,spring,24.8,60.0,1811.77
2023-05-23 21:00:00,2023-05-23,21,1,False,False,spring,26.1,64.0,1903.7
2023-05-23 22:00:00,2023-05-23,22,1,False,False,spring,21.7,47.0,1466.8
2023-05-23 23:00:00,2023-05-23,23,1,False,False,spring,24.4,51.0,1296.6
2023-05-24 00:00:00,2023-05-24,0,2,False,False,spring,25.6,54.0,1175.58
2023-05-24 01:00:00,2023-05-24,1,2,False,False,spring,22.1,53.0,1149.11
2023-05-24 02:00:00,2023-05-24,2,2,False,False,spring,19.7,54.0,1338.87
2023-05-24 03:00:00,2023-05-24,3,2,False,False,spring,20.5,49.0,1140.33
2023-05-24 04:00:00,2023-05-24,4,2,False,False,spring,16.8,66.0,1228.96
2023-05-24 05:00:00,2023-05-24,5,2,False,False,spring,16.3,56.0,1292.02
2023-05-24 06:00:00,2023-05-24,6,2,False,False,spring,18.9,62.0,1181.16
2023-05-24 07:00:00,2023-05-24,7,2,False,False,spring,15.7,53.0,1665.98
2023-05-24 08:00:00,2023-05-24,8,2,False,False,spring,14.7,66.0,1665.85
2023-05-24 09:00:00,2023-05-24,9,2,False,False,spring,14.4,65.0,1662.86
2023-05-24 10:00:00,2023-05-24,10,2,False,False,spring,14.3,68.0,1551.4
2023-05-24 11:00:00,2023-05-24,11,2,False,False,spring,16.6,74.0,1478.38
2023-05-24 12:00:00,2023-05-24,12,2,False,False,spring,20.9,43.0,1488.41
2023-05-24 13:00:00,2023-05-24,13,2,False,False,spring,21.2,58.0,1657.04
2023-05-24 14:00:00,2023-05-24,14,2,False,False,spring,18.9,60.0,1471.02
2023-05-24 15:00:00,2023-05-24,15,2,False,False,spring,22.9,58.0,1452.85
2023-05-24 16:00:00,2023-05-24,16,2,False,False,spring,21.6,64.0,1576.69
2023-05-24 17:00:00,2023-05-24,17,2,False,False,spring,27.3,74.0,2103.34
2023-05-24 18:00:00,2023-05-24,18,2,False,False,spring,21.6,61.0,1962.06
2023-05-24 19:00:00,2023-05-24,19,2,False,False,spring,27.1,46.0,1893.38
2023-05-24 20:00:00,2023-05-24,20,2,False,False,spring,25.8,42.0,1970.73
2023-05-24 21:00:00,2023-05-24,21,2,False,False,spring,23.5,48.0,1772.09
2023-05-24 22:00:00,2023-05-24,22,2,False,False,spring,23.0,64.0,1222.9
2023-05-24 23:00:00,2023-05-24,23,2,False,False,spring,24.3,69.0,1350.74
2023-05-25 00:00:00,2023-05-25,0,3,False,False,spring,22.6,56.0,1206.31
2023-05-25 01:00:00,2023-05-25,1,3,False,False,spring,23.3,54.0,1198.62
2023-05-25 02:00:00,2023-05-25,2,3,False,False,spring,16.2,44.0,1179.62
2023-05-25 03:00:00,2023-05-25,3,3,False,False,spring,20.7,69.0,1319.3
2023-05-25 04:00:00,2023-05-25,4,3,False,False,spring,17.3,60.0,1191.11
2023-05-25 05:00:00,2023-05-25,5,3,False,False,spring,15.3,59.0,1229.86
2023-05-25 06:00:00,2023-05-25,6,3,False,False,spring,13.9,57.0,1327.35
2023-05-25 07:00:00,2023-05-25,7,3,False,False,spring,16.2,65.0,1631.7
2023-05-25 08:00:00,2023-05-25,8,3,False,False,spring,16.8,66.0,1619.07
2023-05-25 09:00:00,2023-05-25,9,3,False,False,spring,13.3,62.0,1741.55
2023-05-25 10:00:00,2023-05-25,10,3,False,False,spring,19.4,60.0,1551.1
2023-05-25 11:00:00,2023-05-25,11,3,False,False,spring,21.3,53.0,1512.14
2023-05-25 12:00:00,2023-05-25,12,3,False,False,spring,22.1,64.0,1483.26
2023-05-25 13:00:00,2023-05-25,13,3,False,False,spring,20.6,76.0,1375.39
2023-05-25 14:00:00,2023-05-25,14,3,False,False,spring,18.3,52.0,1444.61
2023-05-25 15:00:00,2023-05-25,15,3,False,False,spring,25.2,45.0,1508.48
2023-05-25 16:00:00,2023-05-25,16,3,False,False,spring,27.9,51.0,1534.2
2023-05-25 17:00:00,2023-05-25,17,3,False,False,spring,24.9,63.0,1992.7
2023-05-25 18:00:00,2023-05-25,18,3,False,False,spring,29.2,49.0,1868.12
2023-05-25 19:00:00,2023-05-25,19,3,False,False,spring,24.0,57.0,1850.62
2023-05-25 20:00:00,2023-05-25,20,3,False,False,spring,26.5,56.0,1867.65
2023-05-25 21:00:00,2023-05-25,21,3,False,False,spring,25.0,36.0,1908.18
2023-05-25 22:00:00,2023-05-25,22,3,False,False,spring,23.2,51.0,1326.01
2023-05-25 23:00:00,2023-05-25,23,3,False,False,spring,19.8,47.0,1333.1
2023-05-26 00:00:00,2023-05-26,0,4,False,False,spring,25.2,53.0,1296.9
2023-05-26 01:00:00,2023-05-26,1,4,False,False,spring,22.7,68.0,1242.06
2023-05-26 02:00:00,2023-05-26,2,4,False,False,spring,19.2,66.0,1169.06
2023-05-26 03:00:00,2023-05-26,3,4,False,False,spring,21.4,66.0,1190.6
2023-05-26 04:00:00,2023-05-26,4,4,False,False,spring,15.7,69.0,1139.34
2023-05-26 05:00:00,2023-05-26,5,4,False,False,spring,17.8,63.0,1226.42
2023-05-26 06:00:00,2023-05-26,6,4,False,False,spring,19.2,61.0,1109.55
2023-05-26 07:00:00,2023-05-26,7,4,False,False,spring,17.2,77.0,1860.78
2023-05-26 08:00:00,2023-05-26,8,4,False,False,spring,17.2,76.0,1618.74
2023-05-26 09:00:00,2023-05-26,9,4,False,False,spring,16.3,56.0,1685.52
2023-05-26 10:00:00,2023-05-26,10,4,False,False,spring,15.9,58.0,1399.68
2023-05-26 11:00:00,2023-05-26,11,4,False,False,spring,16.7,55.0,1545.49
2023-05-26 12:00:00,2023-05-26,12,4,False,False,spring,18.1,56.0,1620.96
2023-05-26 13:00:00,2023-05-26,13,4,False,False,spring,24.2,49.0,1561.79
2023-05-26 14:00:00,2023-05-26,14,4,False,False,spring,19.3,59.0,1473.56
2023-05-26 15:00:00,2023-05-26,15,4,False,False,spring,22.2,80.0,1517.19
2023-05-26 16:00:00,2023-05-26,16,4,False,False,spring,22.9,53.0,1496.83
2023-05-26 17:00:00,2023-05-26,17,4,False,False,spring,26.3,38.0,1827.11
2023-05-26 18:00:00,2023-05-26,18,4,False,False,spring,23.4,42.0,1854.16
2023-05-26 19:00:00,2023-05-26,19,4,False,False,spring,25.7,56.0,1955.25
2023-05-26 20:00:00,2023-05-26,20,4,False,False,spring,23.3,78.0,1732.78
2023-05-26 21:00:00,2023-05-26,21,4,False,False,spring,24.1,61.0,1764.55
2023-05-26 22:00:00,2023-05-26,22,4,False,False,spring,23.2,50.0,1415.79
2023-05-26 23:00:00,2023-05-26,23,4,False,False,spring,22.0,49.0,1255.68
2023-05-27 00:00:00,2023-05-27,0,5,True,True,spring,22.8,70.0,867.9
2023-05-27 01:00:00,2023-05-27,1,5,True,True,spring,21.4,61.0,1009.35
2023-05-27 02:00:00,2023-05-27,2,5,True,True,spring,18.8,73.0,953.85
2023-05-27 03:00:00,2023-05-27,3,5,True,True,spring,19.4,55.0,965.87
2023-05-27 04:00:00,2023-05-27,4,5,True,True,spring,18.8,53.0,1023.04
2023-05-27 05:00:00,2023-05-27,5,5,True,True,spring,19.8,40.0,885.62
2023-05-27 06:00:00,2023-05-27,6,5,True,True,spring,20.4,66.0,930.26
2023-05-27 07:00:00,2023-05-27,7,5,True,True,spring,19.3,61.0,1258.77
2023-05-27 08:00:00,2023-05-27,8,5,True,True,spring,15.7,63.0,1340.38
2023-05-27 09:00:00,2023-05-27,9,5,True,True,spring,16.4,59.0,1262.32
2023-05-27 10:00:00,2023-05-27,10,5,True,True,spring,16.4,55.0,1259.69
2023-05-27 11:00:00,2023-05-27,11,5,True,True,spring,17.4,75.0,1193.93
2023-05-27 12:00:00,2023-05-27,12,5,True,True,spring,17.5,72.0,1200.69
2023-05-27 13:00:00,2023-05-27,13,5,True,True,spring,22.1,64.0,1185.49
2023-05-27 14:00:00,2023-05-27,14,5,True,True,spring,18.7,62.0,1148.66
2023-05-27 15:00:00,2023-05-27,15,5,True,True,spring,20.9,43.0,1163.48
2023-05-27 16:00:00,2023-05-27,16,5,True,True,spring,20.9,63.0,1217.43
2023-05-27 17:00:00,2023-05-27,17,5,True,True,spring,24.6,54.0,1483.72
2023-05-27 18:00:00,2023-05-27,18,5,True,True,spring,26.5,53.0,1482.7
2023-05-27 19:00:00,2023-05-27,19,5,True,True,spring,24.9,67.0,1370.13
2023-05-27 20:00:00,2023-05-27,20,5,True,True,spring,25.2,65.0,1618.11
2023-05-27 21:00:00,2023-05-27,21,5,True,True,spring,24.5,60.0,1425.08
2023-05-27 22:00:00,2023-05-27,22,5,True,True,spring,25.5,48.0,1063.32
2023-05-27 23:00:00,2023-05-27,23,5,True,True,spring,25.1,41.0,1076.43
2023-05-28 00:00:00,2023-05-28,0,6,True,True,spring,23.8,71.0,935.22
2023-05-28 01:00:00,2023-05-28,1,6,True,True,spring,19.9,66.0,930.78
2023-05-28 02:00:00,2023-05-28,2,6,True,True,spring,21.3,53.0,974.65
2023-05-28 03:00:00,2023-05-28,3,6,True,True,spring,19.7,58.0,829.38
2023-05-28 04:00:00,2023-05-28,4,6,True,True,spring,17.9,67.0,911.99
2023-05-28 05:00:00,2023-05-28,5,6,True,True,spring,17.2,73.0,975.49
2023-05-28 06:00:00,2023-05-28,6,6,True,True,spring,15.9,54.0,1018.94
2023-05-28 07:00:00,2023-05-28,7,6,True,True,spring,17.0,54.0,1267.92
2023-05-28 08:00:00,2023-05-28,8,6,True,True,spring,15.0,64.0,1284.51
2023-05-28 09:00:00,2023-05-28,9,6,True,True,spring,14.4,68.0,1377.45
